Total Error, action, LearnRate, InvestigationRate, Reward, Cache Size, High Error, Enhanced Count, Position of Low Error, Position of High Error, learn count,,,,,,,
0.025401981,0,0.008758739,91.20040511,0.66,20,0.250620396,0,5,20,637,,,,,,,
0.025969707,0,0.00875436,91.20496513,0.66,20,0.251152517,0,0,20,639,,,,,,,
0.025401657,0,0.008749983,91.20952538,0.66,20,0.250621413,0,5,20,641,,,,,,,
0.025968827,0,0.008745608,91.21408586,0.66,20,0.251149781,0,0,20,643,,,,,,,
0.025401338,0,0.008741235,91.21864656,0.66,20,0.250622415,0,5,20,645,,,,,,,
0.025967952,0,0.008736864,91.22320749,0.66,20,0.25114706,0,0,20,647,,,,,,,
0.025401023,0,0.008732496,91.22776865,0.66,20,0.250623404,0,5,20,649,,,,,,,
0.025967082,0,0.008728129,91.23233004,0.66,20,0.251144355,0,0,20,651,,,,,,,
0.025400713,0,0.008723765,91.23689166,0.66,20,0.250624378,0,5,20,653,,,,,,,
0.025966217,0,0.008719404,91.2414535,0.66,20,0.251141666,0,0,20,655,,,,,,,
0.025400407,0,0.008715044,91.24601558,0.66,20,0.250625339,0,5,20,657,,,,,,,
0.025965358,0,0.008710686,91.25057788,0.66,20,0.251138992,0,0,20,659,,,,,,,
0.025400106,0,0.008706331,91.25514041,0.66,20,0.250626285,0,5,20,661,,,,,,,
0.025964503,0,0.008701978,91.25970316,0.66,20,0.251136334,0,0,20,663,,,,,,,
0.025399809,0,0.008697627,91.26426615,0.66,20,0.250627219,0,5,20,665,,,,,,,
0.025963653,0,0.008693278,91.26882936,0.66,20,0.25113369,0,0,20,667,,,,,,,
0.025399516,0,0.008688931,91.2733928,0.66,20,0.250628138,0,5,20,669,,,,,,,
0.025962808,0,0.008684587,91.27795647,0.66,20,0.251131062,0,0,20,671,,,,,,,
0.025399227,0,0.008680245,91.28252037,0.66,20,0.250629045,0,5,20,673,,,,,,,
0.025961967,0,0.008675904,91.2870845,0.66,20,0.251128448,0,0,20,675,,,,,,,
0.025398943,0,0.008671567,91.29164885,0.66,20,0.250629938,0,5,20,677,,,,,,,
0.025961132,0,0.008667231,91.29621343,0.66,20,0.25112585,0,0,20,679,,,,,,,
0.025398663,0,0.008662897,91.30077824,0.66,20,0.250630818,0,5,20,681,,,,,,,
0.025960301,0,0.008658566,91.30534328,0.66,20,0.251123266,0,0,20,683,,,,,,,
0.025398387,0,0.008654236,91.30990855,0.66,20,0.250631685,0,5,20,685,,,,,,,
0.025959475,0,0.008649909,91.31447405,0.66,20,0.251120696,0,0,20,687,,,,,,,
0.025398115,0,0.008645584,91.31903977,0.66,20,0.25063254,0,5,20,689,,,,,,,
0.025958654,0,0.008641262,91.32360572,0.66,20,0.251118141,0,0,20,691,,,,,,,
0.24936742,1,0.008636941,91.3281719,1,20,0.250165979,0,0,5,693,,,,,,,
0.251540246,0,0.008632622,91.33273831,0,20,0.251540246,0,6,0,695,,,,,,,
0.025043617,0,0.008628306,91.33730495,0.66,20,0.251751305,0,5,20,697,,,,,,,
0.025956384,0,0.008623992,91.34187181,0.66,20,0.251111083,0,0,20,699,,,,,,,
0.02539672,0,0.00861968,91.34643891,0.66,20,0.250636922,0,5,20,701,,,,,,,
0.025955581,0,0.00861537,91.35100623,0.66,20,0.251108584,0,0,20,703,,,,,,,
0.025396468,0,0.008611062,91.35557378,0.66,20,0.250637713,0,5,20,705,,,,,,,
0.025954782,0,0.008606757,91.36014156,0.66,20,0.251106099,0,0,20,707,,,,,,,
0.02539622,0,0.008602454,91.36470956,0.66,20,0.250638491,0,5,20,709,,,,,,,
0.025953987,0,0.008598152,91.3692778,0.66,20,0.251103628,0,0,20,711,,,,,,,
0.025395976,0,0.008593853,91.37384626,0.66,20,0.250639257,0,5,20,713,,,,,,,
0.025953197,0,0.008589556,91.37841496,0.66,20,0.25110117,0,0,20,715,,,,,,,
0.025395736,0,0.008585262,91.38298388,0.66,20,0.250640012,0,5,20,717,,,,,,,
0.025952411,0,0.008580969,91.38755303,0.66,20,0.251098726,0,0,20,719,,,,,,,
0.0253955,0,0.008576678,91.3921224,0.66,20,0.250640755,0,5,20,721,,,,,,,
0.02595163,0,0.00857239,91.39669201,0.66,20,0.251096295,0,0,20,723,,,,,,,
0.025395267,0,0.008568104,91.40126184,0.66,20,0.250641486,0,5,20,725,,,,,,,
0.025950853,0,0.00856382,91.40583191,0.66,20,0.251093878,0,0,20,727,,,,,,,
0.025395038,0,0.008559538,91.4104022,0.66,20,0.250642205,0,5,20,729,,,,,,,
0.02595008,0,0.008555258,91.41497272,0.66,20,0.251091474,0,0,20,731,,,,,,,
0.025394813,0,0.008550981,91.41954347,0.66,20,0.250642913,0,5,20,733,,,,,,,
0.025949311,0,0.008546705,91.42411444,0.66,20,0.251089082,0,0,20,735,,,,,,,
0.025394591,0,0.008542432,91.42868565,0.66,20,0.250643609,0,5,20,737,,,,,,,
0.025948547,0,0.00853816,91.43325708,0.66,20,0.251086704,0,0,20,739,,,,,,,
0.025394373,0,0.008533891,91.43782875,0.66,20,0.250644295,0,5,20,741,,,,,,,
0.025947786,0,0.008529624,91.44240064,0.66,20,0.251084339,0,0,20,743,,,,,,,
0.025394158,0,0.00852536,91.44697276,0.66,20,0.250644969,0,5,20,745,,,,,,,
0.02594703,0,0.008521097,91.45154511,0.66,20,0.251081986,0,0,20,747,,,,,,,
0.025393947,0,0.008516836,91.45611768,0.66,20,0.250645632,0,5,20,749,,,,,,,
0.025946278,0,0.008512578,91.46069049,0.66,20,0.251079646,0,0,20,751,,,,,,,
0.02539374,0,0.008508322,91.46526352,0.66,20,0.250646283,0,5,20,753,,,,,,,
0.02594553,0,0.008504068,91.46983679,0.66,20,0.251077319,0,0,20,755,,,,,,,
0.025393536,0,0.008499815,91.47441028,0.66,20,0.250646925,0,5,20,757,,,,,,,
0.025944785,0,0.008495566,91.478984,0.66,20,0.251075004,0,0,20,759,,,,,,,
0.025393335,0,0.008491318,91.48355795,0.66,20,0.250647555,0,5,20,761,,,,,,,
0.025944045,0,0.008487072,91.48813213,0.66,20,0.251072701,0,0,20,763,,,,,,,
0.025393138,0,0.008482829,91.49270653,0.66,20,0.250648175,0,5,20,765,,,,,,,
0.025943309,0,0.008478587,91.49728117,0.66,20,0.251070411,0,0,20,767,,,,,,,
0.025392944,0,0.008474348,91.50185603,0.66,20,0.250648784,0,5,20,769,,,,,,,
0.025942577,0,0.008470111,91.50643113,0.66,20,0.251068132,0,0,20,771,,,,,,,
0.025392754,0,0.008465876,91.51100645,0.66,20,0.250649382,0,5,20,773,,,,,,,
0.025941848,0,0.008461643,91.515582,0.66,20,0.251065866,0,0,20,775,,,,,,,
0.025392566,0,0.008457412,91.52015778,0.66,20,0.250649971,0,5,20,777,,,,,,,
0.025941123,0,0.008453183,91.52473379,0.66,20,0.251063612,0,0,20,779,,,,,,,
0.025392382,0,0.008448957,91.52931002,0.66,20,0.250650548,0,5,20,781,,,,,,,
0.025940403,0,0.008444732,91.53388649,0.66,20,0.251061369,0,0,20,783,,,,,,,
0.025392202,0,0.00844051,91.53846318,0.66,20,0.250651116,0,5,20,785,,,,,,,
0.025939686,0,0.008436289,91.5430401,0.66,20,0.251059139,0,0,20,787,,,,,,,
0.025392024,0,0.008432071,91.54761726,0.66,20,0.250651674,0,5,20,789,,,,,,,
0.025938972,0,0.008427855,91.55219464,0.66,20,0.25105692,0,0,20,791,,,,,,,
0.02539185,0,0.008423641,91.55677225,0.66,20,0.250652222,0,5,20,793,,,,,,,
0.025938263,0,0.00841943,91.56135009,0.66,20,0.251054712,0,0,20,795,,,,,,,
0.025391679,0,0.00841522,91.56592815,0.66,20,0.250652759,0,5,20,797,,,,,,,
0.025937557,0,0.008411012,91.57050645,0.66,20,0.251052516,0,0,20,799,,,,,,,
0.025391511,0,0.008406807,91.57508498,0.66,20,0.250653287,0,5,20,801,,,,,,,
0.025936855,0,0.008402603,91.57966373,0.66,20,0.251050331,0,0,20,803,,,,,,,
0.025391346,0,0.008398402,91.58424271,0.66,20,0.250653805,0,5,20,805,,,,,,,
0.025936156,0,0.008394203,91.58882192,0.66,20,0.251048158,0,0,20,807,,,,,,,
0.025391184,0,0.008390006,91.59340137,0.66,20,0.250654314,0,5,20,809,,,,,,,
0.025935461,0,0.008385811,91.59798104,0.66,20,0.251045996,0,0,20,811,,,,,,,
0.025391025,0,0.008381618,91.60256094,0.66,20,0.250654813,0,5,20,813,,,,,,,
0.02593477,0,0.008377427,91.60714106,0.66,20,0.251043845,0,0,20,815,,,,,,,
0.025390869,0,0.008373238,91.61172142,0.66,20,0.250655303,0,5,20,817,,,,,,,
0.025934082,0,0.008369052,91.61630201,0.66,20,0.251041705,0,0,20,819,,,,,,,
0.025390716,0,0.008364867,91.62088282,0.66,20,0.250655783,0,5,20,821,,,,,,,
0.025933398,0,0.008360685,91.62546387,0.66,20,0.251039575,0,0,20,823,,,,,,,
0.025390567,0,0.008356504,91.63004514,0.66,20,0.250656254,0,5,20,825,,,,,,,
0.025932717,0,0.008352326,91.63462664,0.66,20,0.251037457,0,0,20,827,,,,,,,
0.02539042,0,0.00834815,91.63920837,0.66,20,0.250656715,0,5,20,829,,,,,,,
0.025932039,0,0.008343976,91.64379033,0.66,20,0.25103535,0,0,20,831,,,,,,,
0.025390276,0,0.008339804,91.64837252,0.66,20,0.250657168,0,5,20,833,,,,,,,
0.025931365,0,0.008335634,91.65295494,0.66,20,0.251033253,0,0,20,835,,,,,,,
0.025390134,0,0.008331466,91.65753759,0.66,20,0.250657611,0,5,20,837,,,,,,,
0.025930695,0,0.0083273,91.66212047,0.66,20,0.251031166,0,0,20,839,,,,,,,
0.025389996,0,0.008323137,91.66670357,0.66,20,0.250658046,0,5,20,841,,,,,,,
0.025930028,0,0.008318975,91.67128691,0.66,20,0.25102909,0,0,20,843,,,,,,,
0.025389861,0,0.008314816,91.67587047,0.66,20,0.250658472,0,5,20,845,,,,,,,
0.025929364,0,0.008310658,91.68045426,0.66,20,0.251027025,0,0,20,847,,,,,,,
0.025389728,0,0.008306503,91.68503829,0.66,20,0.250658889,0,5,20,849,,,,,,,
0.025928703,0,0.00830235,91.68962254,0.66,20,0.25102497,0,0,20,851,,,,,,,
0.025389598,0,0.008298199,91.69420702,0.66,20,0.250659297,0,5,20,853,,,,,,,
0.025928046,0,0.008294049,91.69879173,0.66,20,0.251022925,0,0,20,855,,,,,,,
0.025389471,0,0.008289902,91.70337667,0.66,20,0.250659696,0,5,20,857,,,,,,,
0.025927392,0,0.008285758,91.70796184,0.66,20,0.25102089,0,0,20,859,,,,,,,
0.025389346,0,0.008281615,91.71254724,0.66,20,0.250660087,0,5,20,861,,,,,,,
0.025926741,0,0.008277474,91.71713286,0.66,20,0.251018866,0,0,20,863,,,,,,,
0.249340401,1,0.008273335,91.72171872,1,20,0.25011604,0,0,5,865,,,,,,,
0.25149965,0,0.008269198,91.72630481,0,20,0.25149965,0,6,0,867,,,,,,,
0.025036866,0,0.008265064,91.73089112,0.66,20,0.25177271,0,5,20,869,,,,,,,
0.025924561,0,0.008260931,91.73547767,0.66,20,0.251012082,0,0,20,871,,,,,,,
0.025388139,0,0.008256801,91.74006444,0.66,20,0.250663881,0,5,20,873,,,,,,,
0.025923926,0,0.008252672,91.74465144,0.66,20,0.251010106,0,0,20,875,,,,,,,
0.025388031,0,0.008248546,91.74923868,0.66,20,0.250664221,0,5,20,877,,,,,,,
0.025923294,0,0.008244422,91.75382614,0.66,20,0.251008138,0,0,20,879,,,,,,,
0.025387926,0,0.0082403,91.75841383,0.66,20,0.250664552,0,5,20,881,,,,,,,
0.025922665,0,0.008236179,91.76300175,0.66,20,0.251006181,0,0,20,883,,,,,,,
0.025387823,0,0.008232061,91.7675899,0.66,20,0.250664876,0,5,20,885,,,,,,,
0.025922039,0,0.008227945,91.77217828,0.66,20,0.251004233,0,0,20,887,,,,,,,
0.025387722,0,0.008223831,91.77676689,0.66,20,0.250665191,0,5,20,889,,,,,,,
0.025921416,0,0.008219719,91.78135573,0.66,20,0.251002294,0,0,20,891,,,,,,,
0.025387624,0,0.00821561,91.7859448,0.66,20,0.250665499,0,5,20,893,,,,,,,
0.025920796,0,0.008211502,91.79053409,0.66,20,0.251000365,0,0,20,895,,,,,,,
0.025387529,0,0.008207396,91.79512362,0.66,20,0.250665799,0,5,20,897,,,,,,,
0.025920179,0,0.008203292,91.79971338,0.66,20,0.250998445,0,0,20,899,,,,,,,
0.025387436,0,0.008199191,91.80430336,0.66,20,0.250666092,0,5,20,901,,,,,,,
0.025919565,0,0.008195091,91.80889358,0.66,20,0.250996534,0,0,20,903,,,,,,,
0.025387345,0,0.008190994,91.81348402,0.66,20,0.250666377,0,5,20,905,,,,,,,
0.025918954,0,0.008186898,91.81807469,0.66,20,0.250994633,0,0,20,907,,,,,,,
0.025387257,0,0.008182805,91.8226656,0.66,20,0.250666654,0,5,20,909,,,,,,,
0.25099274,1,0.008178713,91.82725673,1,20,0.251769232,0,0,5,911,,,,,,,
0.249822819,0,0.008174624,91.83184809,0,20,0.250177244,0,0,6,913,,,,,,,
0.024514567,0,0.008170537,91.83643969,0.66,20,0.253440473,0,7,20,915,,,,,,,
0.025377829,0,0.008166451,91.84103151,0.66,20,0.25069628,0,7,20,917,,,,,,,
0.025907735,0,0.008162368,91.84562356,0.66,20,0.250959719,0,0,20,919,,,,,,,
0.02537781,0,0.008158287,91.85021584,0.66,20,0.250696343,0,7,20,921,,,,,,,
0.025907197,0,0.008154208,91.85480835,0.66,20,0.250958045,0,0,20,923,,,,,,,
0.025377791,0,0.008150131,91.85940109,0.66,20,0.2506964,0,7,20,925,,,,,,,
0.025906662,0,0.008146056,91.86399406,0.66,20,0.250956378,0,0,20,927,,,,,,,
0.025377775,0,0.008141983,91.86858726,0.66,20,0.250696451,0,7,20,929,,,,,,,
0.025906129,0,0.008137912,91.87318069,0.66,20,0.250954719,0,0,20,931,,,,,,,
0.025377761,0,0.008133843,91.87777435,0.66,20,0.250696496,0,7,20,933,,,,,,,
0.025905598,0,0.008129776,91.88236824,0.66,20,0.250953066,0,0,20,935,,,,,,,
0.025377748,0,0.008125711,91.88696236,0.66,20,0.250696536,0,7,20,937,,,,,,,
0.025905069,0,0.008121648,91.89155671,0.66,20,0.250951421,0,0,20,939,,,,,,,
0.025377737,0,0.008117587,91.89615128,0.66,20,0.25069657,0,7,20,941,,,,,,,
0.025904543,0,0.008113528,91.90074609,0.66,20,0.250949784,0,0,20,943,,,,,,,
0.025377728,0,0.008109472,91.90534113,0.66,20,0.250696599,0,7,20,945,,,,,,,
0.025904019,0,0.008105417,91.9099364,0.66,20,0.250948153,0,0,20,947,,,,,,,
0.025377721,0,0.008101364,91.91453189,0.66,20,0.250696622,0,7,20,949,,,,,,,
0.025903497,0,0.008097313,91.91912762,0.66,20,0.250946529,0,0,20,951,,,,,,,
0.025377715,0,0.008093265,91.92372358,0.66,20,0.250696639,0,7,20,953,,,,,,,
0.025902978,0,0.008089218,91.92831976,0.66,20,0.250944912,0,0,20,955,,,,,,,
0.025377711,0,0.008085173,91.93291618,0.66,20,0.250696652,0,7,20,957,,,,,,,
0.02590246,0,0.008081131,91.93751282,0.66,20,0.250943302,0,0,20,959,,,,,,,
0.025377709,0,0.00807709,91.9421097,0.66,20,0.250696659,0,7,20,961,,,,,,,
0.025901945,0,0.008073052,91.94670681,0.66,20,0.250941698,0,0,20,963,,,,,,,
0.025377708,0,0.008069015,91.95130414,0.66,20,0.250696661,0,7,20,965,,,,,,,
0.025901433,0,0.008064981,91.95590171,0.66,20,0.250940102,0,0,20,967,,,,,,,
0.025377709,0,0.008060948,91.9604995,0.66,20,0.250696657,0,7,20,969,,,,,,,
0.025900922,0,0.008056918,91.96509753,0.66,20,0.250938512,0,0,20,971,,,,,,,
0.025377712,0,0.008052889,91.96969578,0.66,20,0.250696648,0,7,20,973,,,,,,,
0.025900413,0,0.008048863,91.97429427,0.66,20,0.250936929,0,0,20,975,,,,,,,
0.025377717,0,0.008044838,91.97889298,0.66,20,0.250696635,0,7,20,977,,,,,,,
0.025899907,0,0.008040816,91.98349192,0.66,20,0.250935353,0,0,20,979,,,,,,,
0.025377723,0,0.008036796,91.9880911,0.66,20,0.250696616,0,7,20,981,,,,,,,
0.025899402,0,0.008032777,91.9926905,0.66,20,0.250933783,0,0,20,983,,,,,,,
0.02537773,0,0.008028761,91.99729014,0.66,20,0.250696592,0,7,20,985,,,,,,,
0.25093222,1,0.008024746,92.00189,1,20,0.251662107,0,0,7,987,,,,,,,
0.249899526,0,0.008020734,92.0064901,0,20,0.250100494,0,0,8,989,,,,,,,
0.024524846,0,0.008016724,92.01109042,0.66,20,0.253407426,0,9,20,991,,,,,,,
0.025368532,0,0.008012715,92.01569098,0.66,20,0.250725506,0,9,20,993,,,,,,,
0.025888544,0,0.008008709,92.02029176,0.66,20,0.250899983,0,0,20,995,,,,,,,
0.025368604,0,0.008004705,92.02489278,0.66,20,0.250725279,0,9,20,997,,,,,,,
0.025888109,0,0.008000702,92.02949402,0.66,20,0.250898627,0,0,20,999,,,,,,,
0.025368677,0,0.007996702,92.03409549,0.66,20,0.250725048,0,9,20,1001,,,,,,,
0.025887675,0,0.007992704,92.0386972,0.66,20,0.250897275,0,0,20,1003,,,,,,,
0.025368752,0,0.007988707,92.04329913,0.66,20,0.250724815,0,9,20,1005,,,,,,,
0.025887242,0,0.007984713,92.0479013,0.66,20,0.250895929,0,0,20,1007,,,,,,,
0.025368827,0,0.007980721,92.05250369,0.66,20,0.250724578,0,9,20,1009,,,,,,,
0.025886811,0,0.00797673,92.05710632,0.66,20,0.250894587,0,0,20,1011,,,,,,,
0.025368904,0,0.007972742,92.06170918,0.66,20,0.250724337,0,9,20,1013,,,,,,,
0.025886382,0,0.007968755,92.06631226,0.66,20,0.25089325,0,0,20,1015,,,,,,,
0.025368981,0,0.007964771,92.07091558,0.66,20,0.250724093,0,9,20,1017,,,,,,,
0.025885954,0,0.007960789,92.07551912,0.66,20,0.250891918,0,0,20,1019,,,,,,,
0.02536906,0,0.007956808,92.0801229,0.66,20,0.250723846,0,9,20,1021,,,,,,,
0.025885527,0,0.00795283,92.0847269,0.66,20,0.250890591,0,0,20,1023,,,,,,,
0.025369139,0,0.007948853,92.08933114,0.66,20,0.250723596,0,9,20,1025,,,,,,,
0.025885103,0,0.007944879,92.09393561,0.66,20,0.250889268,0,0,20,1027,,,,,,,
0.02536922,0,0.007940907,92.0985403,0.66,20,0.250723342,0,9,20,1029,,,,,,,
0.025884679,0,0.007936936,92.10314523,0.66,20,0.250887951,0,0,20,1031,,,,,,,
0.025369302,0,0.007932968,92.10775039,0.66,20,0.250723086,0,9,20,1033,,,,,,,
0.025884258,0,0.007929001,92.11235578,0.66,20,0.250886637,0,0,20,1035,,,,,,,
0.025369384,0,0.007925037,92.11696139,0.66,20,0.250722826,0,9,20,1037,,,,,,,
0.025883837,0,0.007921074,92.12156724,0.66,20,0.250885329,0,0,20,1039,,,,,,,
0.025369468,0,0.007917114,92.12617332,0.66,20,0.250722563,0,9,20,1041,,,,,,,
0.025883419,0,0.007913155,92.13077963,0.66,20,0.250884025,0,0,20,1043,,,,,,,
0.025369553,0,0.007909198,92.13538617,0.66,20,0.250722297,0,9,20,1045,,,,,,,
0.025883001,0,0.007905244,92.13999294,0.66,20,0.250882726,0,0,20,1047,,,,,,,
0.025369638,0,0.007901291,92.14459994,0.66,20,0.250722028,0,9,20,1049,,,,,,,
0.025882585,0,0.007897341,92.14920717,0.66,20,0.250881431,0,0,20,1051,,,,,,,
0.025369725,0,0.007893392,92.15381463,0.66,20,0.250721755,0,9,20,1053,,,,,,,
0.025882171,0,0.007889445,92.15842232,0.66,20,0.250880141,0,0,20,1055,,,,,,,
0.025369812,0,0.007885501,92.16303024,0.66,20,0.25072148,0,9,20,1057,,,,,,,
0.025881758,0,0.007881558,92.16763839,0.66,20,0.250878855,0,0,20,1059,,,,,,,
0.025369901,0,0.007877617,92.17224677,0.66,20,0.250721202,0,9,20,1061,,,,,,,
0.025881346,0,0.007873678,92.17685538,0.66,20,0.250877574,0,0,20,1063,,,,,,,
0.02536999,0,0.007869741,92.18146423,0.66,20,0.250720921,0,9,20,1065,,,,,,,
0.025880936,0,0.007865806,92.1860733,0.66,20,0.250876297,0,0,20,1067,,,,,,,
0.025370081,0,0.007861874,92.1906826,0.66,20,0.250720637,0,9,20,1069,,,,,,,
0.025880528,0,0.007857943,92.19529214,0.66,20,0.250875024,0,0,20,1071,,,,,,,
0.025370172,0,0.007854014,92.1999019,0.66,20,0.25072035,0,9,20,1073,,,,,,,
0.02588012,0,0.007850087,92.2045119,0.66,20,0.250873756,0,0,20,1075,,,,,,,
0.025370264,0,0.007846162,92.20912212,0.66,20,0.250720061,0,9,20,1077,,,,,,,
0.025879714,0,0.007842239,92.21373258,0.66,20,0.250872492,0,0,20,1079,,,,,,,
0.025370357,0,0.007838317,92.21834327,0.66,20,0.250719768,0,9,20,1081,,,,,,,
0.02587931,0,0.007834398,92.22295418,0.66,20,0.250871233,0,0,20,1083,,,,,,,
0.025370451,0,0.007830481,92.22756533,0.66,20,0.250719473,0,9,20,1085,,,,,,,
0.025878907,0,0.007826566,92.23217671,0.66,20,0.250869978,0,0,20,1087,,,,,,,
0.025370546,0,0.007822653,92.23678832,0.66,20,0.250719175,0,9,20,1089,,,,,,,
0.025878505,0,0.007818741,92.24140016,0.66,20,0.250868727,0,0,20,1091,,,,,,,
0.025370642,0,0.007814832,92.24601223,0.66,20,0.250718874,0,9,20,1093,,,,,,,
0.025878104,0,0.007810924,92.25062453,0.66,20,0.25086748,0,0,20,1095,,,,,,,
0.025370738,0,0.007807019,92.25523706,0.66,20,0.25071857,0,9,20,1097,,,,,,,
0.025877705,0,0.007803115,92.25984982,0.66,20,0.250866237,0,0,20,1099,,,,,,,
0.025370835,0,0.007799214,92.26446281,0.66,20,0.250718264,0,9,20,1101,,,,,,,
0.025877308,0,0.007795314,92.26907604,0.66,20,0.250864999,0,0,20,1103,,,,,,,
0.025370934,0,0.007791417,92.27368949,0.66,20,0.250717955,0,9,20,1105,,,,,,,
0.025876911,0,0.007787521,92.27830318,0.66,20,0.250863765,0,0,20,1107,,,,,,,
0.025371033,0,0.007783627,92.28291709,0.66,20,0.250717644,0,9,20,1109,,,,,,,
0.025876516,0,0.007779735,92.28753124,0.66,20,0.250862534,0,0,20,1111,,,,,,,
0.025371133,0,0.007775845,92.29214561,0.66,20,0.25071733,0,9,20,1113,,,,,,,
0.025876122,0,0.007771958,92.29676022,0.66,20,0.250861308,0,0,20,1115,,,,,,,
0.025371233,0,0.007768072,92.30137506,0.66,20,0.250717013,0,9,20,1117,,,,,,,
0.02587573,0,0.007764188,92.30599013,0.66,20,0.250860086,0,0,20,1119,,,,,,,
0.025371335,0,0.007760305,92.31060543,0.66,20,0.250716694,0,9,20,1121,,,,,,,
0.025875339,0,0.007756425,92.31522096,0.66,20,0.250858868,0,0,20,1123,,,,,,,
0.025371437,0,0.007752547,92.31983672,0.66,20,0.250716372,0,9,20,1125,,,,,,,
0.025874949,0,0.007748671,92.32445271,0.66,20,0.250857654,0,0,20,1127,,,,,,,
0.02537154,0,0.007744796,92.32906893,0.66,20,0.250716048,0,9,20,1129,,,,,,,
0.02587456,0,0.007740924,92.33368539,0.66,20,0.250856444,0,0,20,1131,,,,,,,
0.025371644,0,0.007737054,92.33830207,0.66,20,0.250715721,0,9,20,1133,,,,,,,
0.025874173,0,0.007733185,92.34291898,0.66,20,0.250855238,0,0,20,1135,,,,,,,
0.025371749,0,0.007729319,92.34753613,0.66,20,0.250715392,0,9,20,1137,,,,,,,
0.025873786,0,0.007725454,92.35215351,0.66,20,0.250854035,0,0,20,1139,,,,,,,
0.025371855,0,0.007721591,92.35677112,0.66,20,0.250715061,0,9,20,1141,,,,,,,
0.025873402,0,0.00771773,92.36138895,0.66,20,0.250852837,0,0,20,1143,,,,,,,
0.025371961,0,0.007713871,92.36600702,0.66,20,0.250714727,0,9,20,1145,,,,,,,
0.025873018,0,0.007710015,92.37062532,0.66,20,0.250851642,0,0,20,1147,,,,,,,
0.025372068,0,0.00770616,92.37524385,0.66,20,0.25071439,0,9,20,1149,,,,,,,
0.025872636,0,0.007702306,92.37986262,0.66,20,0.250850452,0,0,20,1151,,,,,,,
0.025372176,0,0.007698455,92.38448161,0.66,20,0.250714052,0,9,20,1153,,,,,,,
0.025872254,0,0.007694606,92.38910083,0.66,20,0.250849265,0,0,20,1155,,,,,,,
0.025372284,0,0.007690759,92.39372029,0.66,20,0.250713711,0,9,20,1157,,,,,,,
0.025871874,0,0.007686913,92.39833998,0.66,20,0.250848082,0,0,20,1159,,,,,,,
0.025372393,0,0.00768307,92.40295989,0.66,20,0.250713367,0,9,20,1161,,,,,,,
0.025871496,0,0.007679228,92.40758004,0.66,20,0.250846902,0,0,20,1163,,,,,,,
0.025372503,0,0.007675389,92.41220042,0.66,20,0.250713022,0,9,20,1165,,,,,,,
0.250845727,1,0.007671551,92.41682103,1,20,0.251529526,0,0,9,1167,,,,,,,
0.249960839,0,0.007667715,92.42144187,0,20,0.250039164,0,0,10,1169,,,,,,,
0.024551636,0,0.007663881,92.42606294,0.66,20,0.253321342,0,11,20,1171,,,,,,,
0.025363716,0,0.007660049,92.43068425,0.66,20,0.250740646,0,11,20,1173,,,,,,,
0.025861228,0,0.007656219,92.43530578,0.66,20,0.250814929,0,0,20,1175,,,,,,,
0.249260976,1,0.007652391,92.43992755,1,20,0.250120789,0,11,0,1177,,,,,,,
0.248405723,0,0.007648565,92.44454954,0,20,0.251599377,0,0,10,1179,,,,,,,
0.025045666,0,0.007644741,92.44917177,0.66,20,0.251744807,0,11,20,1181,,,,,,,
0.025861659,0,0.007640919,92.45379423,0.66,20,0.25081627,0,0,20,1183,,,,,,,
0.025365297,0,0.007637098,92.45841692,0.66,20,0.250735677,0,11,20,1185,,,,,,,
0.025861336,0,0.00763328,92.46303984,0.66,20,0.250815265,0,0,20,1187,,,,,,,
0.025365459,0,0.007629463,92.46766299,0.66,20,0.250735166,0,11,20,1189,,,,,,,
0.025861014,0,0.007625648,92.47228637,0.66,20,0.250814262,0,0,20,1191,,,,,,,
0.025365622,0,0.007621835,92.47690999,0.66,20,0.250734655,0,11,20,1193,,,,,,,
0.025860693,0,0.007618024,92.48153383,0.66,20,0.250813262,0,0,20,1195,,,,,,,
0.025365785,0,0.007614215,92.48615791,0.66,20,0.250734142,0,11,20,1197,,,,,,,
0.025860372,0,0.007610408,92.49078222,0.66,20,0.250812264,0,0,20,1199,,,,,,,
0.025365948,0,0.007606603,92.49540676,0.66,20,0.250733629,0,11,20,1201,,,,,,,
0.025860053,0,0.0076028,92.50003153,0.66,20,0.250811269,0,0,20,1203,,,,,,,
0.025366112,0,0.007598998,92.50465653,0.66,20,0.250733115,0,11,20,1205,,,,,,,
0.025859734,0,0.007595199,92.50928176,0.66,20,0.250810276,0,0,20,1207,,,,,,,
0.025366276,0,0.007591401,92.51390723,0.66,20,0.250732599,0,11,20,1209,,,,,,,
0.025859416,0,0.007587606,92.51853292,0.66,20,0.250809285,0,0,20,1211,,,,,,,
0.02536644,0,0.007583812,92.52315885,0.66,20,0.250732083,0,11,20,1213,,,,,,,
0.025859099,0,0.00758002,92.52778501,0.66,20,0.250808297,0,0,20,1215,,,,,,,
0.025366604,0,0.00757623,92.53241139,0.66,20,0.250731566,0,11,20,1217,,,,,,,
0.025858782,0,0.007572442,92.53703802,0.66,20,0.250807311,0,0,20,1219,,,,,,,
0.025366769,0,0.007568656,92.54166487,0.66,20,0.250731047,0,11,20,1221,,,,,,,
0.025858466,0,0.007564871,92.54629195,0.66,20,0.250806328,0,0,20,1223,,,,,,,
